34016160,280082,O,139214.35,1998-04-24,5-LOW,Clerk#000006325,0,eodolites use slyly 		
34016162,1340206,O,138797.55,1996-01-31,5-LOW,Clerk#000008581,0,"carefully regular, even frets. quickly final instructions ab"		
34016164,1427129,O,128504.59,1997-12-17,5-LOW,Clerk#000000950,0,foxes nag. fluffily final accounts affix quickly 		
34016192,1395187,O,297983.75,1998-07-01,2-HIGH,Clerk#000002845,0,ronic dependencies e		
34016195,681685,O,301326.77,1998-04-11,2-HIGH,Clerk#000009546,0,nto beans grow slyly bo		
34016198,133990,O,85140.63,1996-12-11,5-LOW,Clerk#000000947,0,lithely along the furiously ironic requests. slyly even deposits wake bl		
34016199,436967,O,116635.22,1997-07-29,3-MEDIUM,Clerk#000000769,0,ironic depths cajole quickly above the s		
34016226,1464574,O,144465.52,1996-07-08,4-NOT SPECIFIED,Clerk#000004709,0,slyly. carefully final packages eat ex		
34016228,1109507,O,249453.86,1997-04-21,3-MEDIUM,Clerk#000002811,0,kages. furiously express depth		
34016230,359035,O,117263.81,1997-09-01,4-NOT SPECIFIED,Clerk#000004304,0," bravely blithely ironic ideas. final ins"		
34016231,1300372,O,83559.94,1996-10-18,2-HIGH,Clerk#000004702,0,ven excuses haggle s		
34016260,584638,O,163356.20,1997-11-23,4-NOT SPECIFIED,Clerk#000007610,0," bold accounts sleep. regular foxes about the furiousl"		
34016262,153104,O,217635.51,1996-08-01,3-MEDIUM,Clerk#000004770,0,lyly at the dependencies? quickly bold accounts after the quickly special 		
34016289,877972,O,35426.38,1997-05-09,1-URGENT,Clerk#000007954,0,e slyly. carefully special foxes ar		
34016292,722743,O,75394.92,1997-07-24,1-URGENT,Clerk#000005968,0,gle along the carefully even packages. 		
34016294,196753,O,232829.38,1996-10-17,2-HIGH,Clerk#000002860,0,ly ironic packages. regular pinto beans according to the blithely fin		
34016295,806626,O,33903.36,1996-10-27,1-URGENT,Clerk#000008773,0,ackages. daring acc		
34016323,1194154,O,111815.09,1996-12-15,1-URGENT,Clerk#000000498,0,re quickly about the		
34016326,1333139,O,284378.04,1997-12-14,4-NOT SPECIFIED,Clerk#000007091,0," pending asymptotes wake slyly blithely regular excuses. request"		
34016354,1068562,O,149899.98,1998-04-22,3-MEDIUM,Clerk#000008520,0," pinto beans haggle about the bold, special dependencie"		
34016355,1290164,O,182171.96,1998-04-26,1-URGENT,Clerk#000004880,0,ously pending asymptotes ha		
34016359,1464752,O,66624.41,1997-07-10,2-HIGH,Clerk#000007980,0,y daring requests? unusual instruc		
34016385,402529,O,256562.85,1997-07-28,4-NOT SPECIFIED,Clerk#000002970,0,ainst the blithely pending decoys. quickly final attainments prin		
34016388,269677,O,272286.56,1997-10-27,1-URGENT,Clerk#000004944,0,"ermanent, final pinto bea"		
34016391,977443,O,26527.62,1996-08-13,3-MEDIUM,Clerk#000006601,0," the slyly slow depos"		
34016416,1370020,O,239817.32,1997-04-21,2-HIGH,Clerk#000008038,0,"ously special foxes sleep slyly. even, final deposits nag quickly never speci"		
34016417,914123,O,34668.35,1996-11-28,2-HIGH,Clerk#000003708,0,fully regular excuses against the c		
34016418,650428,O,168851.21,1998-04-27,4-NOT SPECIFIED,Clerk#000008003,0,"latelets are quickly ideas	 regular, pending acc"	
34016421,180976,O,81370.01,1997-06-11,4-NOT SPECIFIED,Clerk#000005532,0,deposits are quickly.		
34016423,590911,O,50941.30,1996-11-27,5-LOW,Clerk#000009255,0,lyly pending accounts haggle fluffily around the furiously regul		
34016449,1466074,O,28386.89,1996-05-06,3-MEDIUM,Clerk#000002493,0,"regular pinto beans. bold, r"		
34016483,617938,O,164356.90,1998-03-29,5-LOW,Clerk#000006418,0,ggle furiously across the slyly regular requests. ir		
34016484,1151779,O,176423.65,1997-02-20,5-LOW,Clerk#000002123,0,s haggle evenly. furiously fi		
34016485,420070,O,19248.74,1996-03-09,2-HIGH,Clerk#000006967,0,eposits must haggle blithely	 even packages no	
34016514,496358,O,132587.43,1997-11-10,5-LOW,Clerk#000000417,0,"y dependencies. even, regular requests wake carefully special asy"		
34016516,831836,O,147343.01,1996-06-01,3-MEDIUM,Clerk#000008806,0,urts detect furiously final accounts. blithely regular foxe		
34016517,663125,O,238987.88,1997-10-19,3-MEDIUM,Clerk#000008459,0,"ts sleep pending, express dinos. furiously regular instructions use q"		
34016518,134410,O,264736.08,1996-01-20,5-LOW,Clerk#000009762,0,etimes express pinto beans. special packages above		
34016545,1197151,O,135393.04,1996-05-05,4-NOT SPECIFIED,Clerk#000008757,0,s sleep slyly across the furiously regular pinto beans. blithely unusu		
34016546,990592,O,45776.08,1998-03-14,1-URGENT,Clerk#000007323,0,y final asymptotes cajole. regular accounts use carefully. regula		
34016550,1197071,O,220931.45,1998-03-05,1-URGENT,Clerk#000006422,0,lites. even foxes haggle quickly regular deposits. furiously s		
34016551,1161299,O,162145.87,1998-01-27,2-HIGH,Clerk#000004661,0,yly regular foxes. regu		
34016576,1445897,O,56905.63,1997-11-06,3-MEDIUM,Clerk#000006763,0,ches. blithely pending fox		
34016577,1185583,O,112601.48,1998-04-07,1-URGENT,Clerk#000007113,0,ake fluffily across the silent packages. request		
34016578,85634,O,204643.63,1998-03-29,3-MEDIUM,Clerk#000003224,0,"inal dinos. silent, final platelets na"		
34016580,881420,O,75430.70,1997-09-25,5-LOW,Clerk#000003492,0,p pending packages. slyly ironic dependen		
34016581,11923,O,151450.20,1998-01-20,5-LOW,Clerk#000006539,0,"ons. silent, regular requests integrate according t"		
34016610,679960,O,27195.45,1997-10-31,4-NOT SPECIFIED,Clerk#000000081,0,"re fluffily. silent, special accou"		
34016612,445867,O,308954.24,1996-09-03,1-URGENT,Clerk#000001701,0,ate slyly permanently final packages. deposits use after the fin		
34016615,1299373,O,13817.94,1997-01-29,1-URGENT,Clerk#000006518,0,latelets engage carefully across the carefully ironic accounts! 		
34016644,327724,O,213593.77,1996-11-03,5-LOW,Clerk#000003752,0,"according to the bold, special ideas. furiously ironic sentiments affix "		
34016672,1345319,O,64149.16,1998-04-05,2-HIGH,Clerk#000009437,0,ickly regular excuses promise slyly express ideas? reg		
34016673,1274959,O,263585.93,1996-03-22,4-NOT SPECIFIED,Clerk#000005186,0,tions. accounts haggle quickly at the 		
34016674,714770,O,120778.39,1996-07-19,2-HIGH,Clerk#000009523,0,efully ironic theodolites. s		
34016679,598702,O,177556.93,1996-07-07,3-MEDIUM,Clerk#000006466,0,posits wake carefully		
34016704,375175,O,202855.48,1997-07-02,1-URGENT,Clerk#000000835,0,kages. carefully final ideas wake closely behind the fluffily 		
34016705,1046158,O,355486.37,1997-10-13,5-LOW,Clerk#000006506,0,ely ruthless ideas. slyly s		
34016706,1246063,O,130235.01,1997-05-23,2-HIGH,Clerk#000004772,0,its nag slyly quickly express platelets. carefully even deposit		
34016707,1066835,O,178411.29,1996-02-18,4-NOT SPECIFIED,Clerk#000002765,0,lithely final deposits wake blithely of the carefu		
34016710,1003612,O,260756.31,1998-02-09,4-NOT SPECIFIED,Clerk#000008858,0,pecial requests. ideas sleep furiously furiously regular packages		
34016711,185422,O,60200.45,1996-11-18,2-HIGH,Clerk#000000082,0," use furiously. carefully final pinto beans affix blithely. slyly final requ"		
34016736,865822,O,202143.19,1996-06-12,1-URGENT,Clerk#000003450,0,"y-- quickly furious accounts use carefully according to the special, final "		
34016738,175456,O,63275.72,1997-01-28,4-NOT SPECIFIED,Clerk#000007768,0,"usly about the express, "		
34016743,933022,O,303264.66,1996-03-19,5-LOW,Clerk#000002009,0,xpress dependencies. fur		
34016770,1187401,O,113929.64,1997-05-07,2-HIGH,Clerk#000004239,0,es haggle. sentiments since the special requests sleep idly 		
34016772,556009,O,195768.50,1996-03-30,3-MEDIUM,Clerk#000005351,0,lyly even ideas. bol		
34016773,1334095,O,100275.00,1996-09-07,3-MEDIUM,Clerk#000008294,0,s wake furiously blithely pending deposits. furiou		
34016801,1378361,O,77355.75,1996-04-19,4-NOT SPECIFIED,Clerk#000004391,0,luffily pending requests after the always regular packages boost fur		
34016805,335948,O,93738.44,1997-07-26,3-MEDIUM,Clerk#000005822,0,ly even accounts. regular packages use fluffily special packages. r		
34016807,914747,O,165317.00,1997-07-11,1-URGENT,Clerk#000003243,0,ze busily across the carefully even requests. bold packages print fluffily		
34016834,535219,O,296361.33,1997-09-22,1-URGENT,Clerk#000005001,0,ly. carefully careful 		
34016836,1281820,O,199436.09,1997-01-18,1-URGENT,Clerk#000000494,0,"nal deposits cajole furiously. final, pending theodolites lose carefully "		
34016866,350035,O,142707.33,1996-04-28,4-NOT SPECIFIED,Clerk#000000483,0,against the carefully ironic packages. carefully 		
34016871,1237222,O,239403.53,1998-04-16,2-HIGH,Clerk#000008713,0,"s are slyly about the furiously ironic deposits. even, silen"		
34016898,913757,O,22207.00,1997-04-14,2-HIGH,Clerk#000004826,0,n deposits alongside of the enticingly bold warhorses 		
34016899,505804,O,292998.21,1997-06-10,3-MEDIUM,Clerk#000005348,0,"ess, regular asymptotes according to the sly"		
34016902,206701,O,74038.77,1996-06-15,2-HIGH,Clerk#000001415,0,eposits wake slyly. notorni		
34016903,1491926,O,216722.25,1997-03-28,5-LOW,Clerk#000008606,0,lent instructions gro		
34016928,792460,O,18402.00,1996-10-16,2-HIGH,Clerk#000001160,0,ages. packages cajole alongside of the requests. blithely ironic foxes are 		
34016929,363067,O,5895.24,1997-06-03,4-NOT SPECIFIED,Clerk#000000122,0,tly furiously ironic excuses. carefully final deposits wake. instruc		
34016930,57296,O,170327.60,1997-11-08,4-NOT SPECIFIED,Clerk#000007910,0,lphins. ironic accounts cajole slyly blithely ironic acco		
34016932,1480148,O,182987.95,1998-07-26,3-MEDIUM,Clerk#000005856,0,excuses haggle again		
34016933,832694,O,126523.92,1996-01-30,4-NOT SPECIFIED,Clerk#000000409,0,"lar, regular deposits. quietly furious ideas across the caref"		
34016934,87046,O,367242.42,1998-05-28,1-URGENT,Clerk#000006848,0,ual platelets wake. even instructions nag carefully qu		
34016935,462580,O,27340.04,1996-08-04,4-NOT SPECIFIED,Clerk#000001941,0,"ending, silent requests! busy, pending p"		
34016960,69763,O,159126.59,1996-12-28,1-URGENT,Clerk#000006085,0,"the ironic, express accounts. carefully unusual ideas are slowly pending,"		
34016963,81403,O,101552.92,1996-06-13,5-LOW,Clerk#000001419,0,"ly according to the special, ironic accounts. blithel"		
34016964,133375,O,26274.99,1996-06-09,1-URGENT,Clerk#000004988,0,"grate. final, even packages nag"		
34016992,655093,O,46910.16,1996-10-25,3-MEDIUM,Clerk#000004773,0,lar sauternes are. carefully ironic instructions abou		
34016993,125455,O,180091.34,1996-11-10,1-URGENT,Clerk#000008689,0,olites solve. blithely pending foxes accor		
34016996,1006102,O,89485.50,1996-09-03,4-NOT SPECIFIED,Clerk#000000315,0," ideas. carefully bold accounts cajole furiously. slyly silent requests us"		
34017026,296629,O,188789.21,1996-07-08,1-URGENT,Clerk#000008930,0,ular packages wake slyly after the blithely quiet requests. never final idea		
34017027,921113,O,140889.69,1996-02-02,5-LOW,Clerk#000009243,0,s serve blithely platelets. carefully final requests above the regular accoun		
34017028,1132066,O,354141.98,1996-12-29,3-MEDIUM,Clerk#000004459,0,blithely final asymp		
34017056,673390,O,209405.83,1996-11-22,4-NOT SPECIFIED,Clerk#000004909,0,endencies. blithely bold 		
34017057,155842,O,59772.89,1997-03-02,5-LOW,Clerk#000004750,0,riously special requests sleep above the carefully unusual ac		
34017059,1409849,O,120740.14,1997-02-22,5-LOW,Clerk#000003268,0,s boost after the carefully unusual packages. q		
34017060,1331719,O,41124.23,1996-05-09,4-NOT SPECIFIED,Clerk#000004422,0,grow carefully alongside of the ironic 		
34017061,692884,O,85747.85,1997-03-24,3-MEDIUM,Clerk#000009225,0,", bold accounts are care"		
34017090,829189,O,126889.61,1997-09-02,5-LOW,Clerk#000009889,0,inal packages. carefully bold accounts against the blithely even depo		
34017092,1119064,O,321222.52,1997-12-15,3-MEDIUM,Clerk#000001837,0,"uests. ironic ideas use blithely. brave, pending instructions "		
34017095,1314304,O,135651.55,1998-04-04,1-URGENT,Clerk#000000145,0,"ding, unusual dependencies. fluffily r"		
34017122,764242,O,77209.46,1996-04-17,1-URGENT,Clerk#000007334,0," against the deposits. even, special ideas snooze abo"		
34017123,101479,O,211672.67,1996-11-03,3-MEDIUM,Clerk#000004472,0,as slyly above the blithely final		
34017158,1143940,O,77797.34,1996-01-09,1-URGENT,Clerk#000001551,0,ly ironic instructions. blithely unusual foxes n		
34017187,1337185,O,47088.42,1998-01-04,3-MEDIUM,Clerk#000007919,0,usual packages. carefully special platelets haggle 		
34017188,1044421,O,119188.87,1998-06-03,5-LOW,Clerk#000006142,0,phs. blithely ironic epitaphs boost. fo		
34017190,880123,O,76009.50,1996-01-16,2-HIGH,Clerk#000003645,0,quickly silent accounts. special deposits boost about the carefully		
34017216,848297,O,120541.70,1997-04-04,4-NOT SPECIFIED,Clerk#000000540,0,fter the furiously pending deposits		
34017217,1311325,O,63455.99,1997-02-16,5-LOW,Clerk#000003069,0,s. slyly ironic requests wake slyly. foxes maintain among the quic		
34017218,1413394,O,198046.81,1997-09-25,5-LOW,Clerk#000009852,0,cording to the carefully regular theodoli		
34017223,178769,O,58678.06,1997-04-20,2-HIGH,Clerk#000007535,0,ggle carefully blithely regular packages? packag		
34017250,1011146,O,213377.01,1996-05-07,4-NOT SPECIFIED,Clerk#000005821,0,e carefully ironic requests: frets nag furiously i		
34017254,550708,O,77274.40,1998-05-29,1-URGENT,Clerk#000006923,0,nal dolphins are beside the unusual pinto beans. pinto beans across 		
34017255,724060,O,246731.91,1998-02-27,2-HIGH,Clerk#000003903,0,"its. blithely special deposits sleep blithely pending, final reques"		
34017284,944914,O,33586.15,1998-02-23,3-MEDIUM,Clerk#000006371,0,pending ideas hinder 		
34017286,1046158,O,176898.32,1997-12-11,4-NOT SPECIFIED,Clerk#000003619,0,. slyly bold dependencies integrate al		
34017287,1248682,O,20996.37,1997-06-05,4-NOT SPECIFIED,Clerk#000001717,0,"ies across the permanent, even packages use blithely a"		
34017314,575785,O,209739.86,1996-05-26,5-LOW,Clerk#000006019,0,s. final ideas across the regular orbits hagg		
34017318,946981,O,33177.16,1996-10-08,2-HIGH,Clerk#000008913,0,final requests sleep slyly		
34017345,415019,O,192995.41,1997-02-04,5-LOW,Clerk#000002926,0,"oxes. ironic, ironic instructions impress. even,"		
34017350,213256,O,194335.90,1998-04-22,4-NOT SPECIFIED,Clerk#000000337,0,inal deposits sleep quickly special packages	 slyly final a	
34017351,686869,O,83497.89,1997-07-18,4-NOT SPECIFIED,Clerk#000007925,0,lent packages about t		
34017378,1192823,O,5336.16,1997-06-14,5-LOW,Clerk#000008071,0,efully even pinto b		
34017409,1240559,O,307581.68,1996-11-04,4-NOT SPECIFIED,Clerk#000008197,0,odolites. ironic tithes cajole stealthily. pending ideas can detec		
34017411,1423156,O,60324.67,1998-05-13,3-MEDIUM,Clerk#000007225,0,ses. furiously pending theodolites wake against the		
34017413,645466,O,273944.12,1997-02-20,3-MEDIUM,Clerk#000007404,0,s blithely quickly even dugouts. express		
34017443,208084,O,255430.16,1996-12-07,2-HIGH,Clerk#000007078,0," regular instructions wake carefully blithely unus"		
34017445,846163,O,103366.04,1996-10-01,3-MEDIUM,Clerk#000008610,0,s accounts against the packages are accounts. instructions boost. 		
34017447,484543,O,106956.61,1998-06-20,3-MEDIUM,Clerk#000003244,0,. special foxes boos		
34017473,1311043,O,170473.57,1996-12-05,5-LOW,Clerk#000000325,0,pecial accounts above the the		
34017475,1477603,O,199185.57,1998-07-08,2-HIGH,Clerk#000005288,0,he slyly regular theodolites. regularly unusual re		
34017477,750784,O,207267.83,1996-10-21,4-NOT SPECIFIED,Clerk#000008172,0," blithely regular accounts. final, quiet excuses alongside "		
34017479,635242,O,74989.64,1998-03-23,5-LOW,Clerk#000006293,0,latelets. blithely ironic ideas		
34017506,8941,O,65265.45,1997-05-09,2-HIGH,Clerk#000001225,0," beans use express, ironic packages. quickly final pinto beans cajole "		
34017510,559726,O,242852.31,1997-10-14,2-HIGH,Clerk#000000380,0,ss ideas haggle slyly regular pinto beans. even theodo		
34017536,234880,O,242890.16,1996-07-16,3-MEDIUM,Clerk#000002883,0,hily special deposits. slyly regu		
34017538,91462,O,158890.51,1997-07-16,5-LOW,Clerk#000004272,0,. furious deposits according to the permanently pending re		
34017570,973042,O,47215.56,1996-04-18,4-NOT SPECIFIED,Clerk#000000057,0,er the quickly regular instructions. carefully unusual pack		
34017571,903376,O,48080.37,1997-05-22,5-LOW,Clerk#000002959,0,"ly pending, bold instructions. final deposits detect furiously even req"		
34017572,26426,O,199502.38,1998-01-10,4-NOT SPECIFIED,Clerk#000006728,0,special ideas nag bli		
34017574,1121003,O,16054.53,1997-03-13,1-URGENT,Clerk#000008588,0,"lly bold asymptotes sleep blithely regular requests. pending, pendi"		
34017603,373078,O,41377.52,1998-01-26,5-LOW,Clerk#000005184,0,sly around the quickly final foxes. carefully ironic ideas poach above the fur		
34017605,386401,O,23902.59,1997-07-17,4-NOT SPECIFIED,Clerk#000008776,0,"ilent, unusual packages after the furiously regular excuses dazzle furiously"		
34017632,855832,O,257658.17,1996-10-16,1-URGENT,Clerk#000004514,0," pinto beans nag quickly sometimes"		
34017638,1306156,O,170114.15,1998-03-11,1-URGENT,Clerk#000004956,0,"ggle carefully regular, silent deposits. carefully "		
34017664,137255,O,47234.32,1998-01-22,4-NOT SPECIFIED,Clerk#000006630,0," instructions. slyly ironic packages cajole quickly regular, final in"		
